GEOID,interval60,trip_count,Total_Pop,Med_Inc,White_Pop,Travel_Time,Means_of_Transport,Total_Public_Trans,Med_Age,Percent_White,Mean_Commute_Time,Percent_Taking_Public_Trans,temp,precip,windspeed
17031080202.0,2022-10-21 19:00:00,4,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,22.5,0.0,18.9
17031242000.0,2022-10-21 19:00:00,2,4763.0,116066.0,3059.0,90505.0,3391.0,1501.0,30.1,0.6422422842746168,60.2964690206529,0.44264228841049835,22.5,0.0,18.9
17031280100.0,2022-10-21 19:00:00,6,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,22.5,0.0,18.9
17031839100.0,2022-10-21 19:00:00,75,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,22.5,0.0,18.9
17031063302.0,2022-10-21 19:00:00,1,3967.0,81638.0,3408.0,104195.0,3116.0,1916.0,30.5,0.8590874716410386,54.38152400835073,0.6148908857509627,22.5,0.0,18.9
17031081600.0,2022-10-21 19:00:00,12,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,22.5,0.0,18.9
17031833000.0,2022-10-21 19:00:00,15,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,22.5,0.0,18.9
17031063400.0,2022-10-21 19:00:00,2,2443.0,105735.0,2127.0,62045.0,1945.0,1149.0,29.5,0.8706508391322145,53.999129677980854,0.5907455012853471,22.5,0.0,18.9
17031080201.0,2022-10-21 19:00:00,3,3160.0,91961.0,2611.0,71540.0,2267.0,1004.0,40.0,0.8262658227848101,71.25498007968127,0.44287604764005295,22.5,0.0,18.9
17031081800.0,2022-10-21 19:00:00,17,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,22.5,0.0,18.9
17031030200.0,2022-10-21 19:00:00,2,5702.0,74434.0,4695.0,119520.0,3441.0,1208.0,40.1,0.8233952998947738,98.94039735099338,0.3510607381575124,22.5,0.0,18.9
17031081000.0,2022-10-21 19:00:00,4,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,22.5,0.0,18.9
17031081100.0,2022-10-21 19:00:00,14,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,22.5,0.0,18.9
17031062100.0,2022-10-21 18:00:00,2,3722.0,91438.0,3198.0,92400.0,2792.0,1665.0,29.8,0.8592154755507792,55.4954954954955,0.5963467048710601,23.5,0.0,24.3
17031080202.0,2022-10-21 18:00:00,11,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,23.5,0.0,24.3
17031081201.0,2022-10-21 18:00:00,35,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,23.5,0.0,24.3
17031080300.0,2022-10-21 18:00:00,8,4911.0,138173.0,4161.0,102665.0,3717.0,1330.0,31.5,0.8472816127061699,77.19172932330827,0.3578154425612053,23.5,0.0,24.3
17031280100.0,2022-10-21 18:00:00,12,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,23.5,0.0,24.3
17031081800.0,2022-10-21 18:00:00,20,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,23.5,0.0,24.3
17031832000.0,2022-10-21 18:00:00,3,1621.0,121500.0,1320.0,41780.0,1256.0,628.0,30.2,0.8143121529919802,66.52866242038216,0.5,23.5,0.0,24.3
17031063302.0,2022-10-21 18:00:00,4,3967.0,81638.0,3408.0,104195.0,3116.0,1916.0,30.5,0.8590874716410386,54.38152400835073,0.6148908857509627,23.5,0.0,24.3
17031040600.0,2022-10-21 18:00:00,3,2607.0,90167.0,2342.0,66445.0,1798.0,829.0,32.9,0.8983505945531262,80.15078407720145,0.4610678531701891,23.5,0.0,24.3
17031081700.0,2022-10-21 18:00:00,23,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,23.5,0.0,24.3
17031081100.0,2022-10-21 18:00:00,8,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,23.5,0.0,24.3
17031081500.0,2022-10-21 18:00:00,50,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,23.5,0.0,24.3
17031833100.0,2022-10-21 18:00:00,2,7436.0,132391.0,4934.0,119945.0,5019.0,1160.0,34.8,0.6635287789133943,103.40086206896552,0.23112173739788802,23.5,0.0,24.3
17031070300.0,2022-10-21 18:00:00,3,3634.0,145855.0,3254.0,80960.0,2707.0,1487.0,29.1,0.895432030820033,54.445191661062545,0.5493165866272627,23.5,0.0,24.3
17031070200.0,2022-10-21 18:00:00,4,4216.0,91723.0,3677.0,90770.0,3016.0,1599.0,29.9,0.8721537001897534,56.7667292057536,0.5301724137931034,23.5,0.0,24.3
17031080201.0,2022-10-21 18:00:00,3,3160.0,91961.0,2611.0,71540.0,2267.0,1004.0,40.0,0.8262658227848101,71.25498007968127,0.44287604764005295,23.5,0.0,24.3
17031081000.0,2022-10-21 18:00:00,9,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,23.5,0.0,24.3
17031830700.0,2022-10-21 18:00:00,1,3814.0,55236.0,1999.0,75485.0,2338.0,1076.0,35.0,0.5241216570529628,70.15334572490707,0.4602224123182207,23.5,0.0,24.3
17031839100.0,2022-10-21 18:00:00,97,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,23.5,0.0,24.3
17031281900.0,2022-10-21 18:00:00,57,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,23.5,0.0,24.3
17031833000.0,2022-10-21 18:00:00,9,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,23.5,0.0,24.3
17031842200.0,2022-10-21 18:00:00,2,3362.0,86250.0,2362.0,58530.0,2317.0,741.0,34.6,0.702558001189768,78.98785425101215,0.3198100992662926,23.5,0.0,24.3
17031842300.0,2022-10-21 18:00:00,2,3199.0,142550.0,2359.0,53680.0,2207.0,690.0,34.4,0.737417943107221,77.79710144927536,0.31264159492523785,23.5,0.0,24.3
17031081600.0,2022-10-21 18:00:00,17,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,23.5,0.0,24.3
17031842200.0,2022-10-21 17:00:00,6,3362.0,86250.0,2362.0,58530.0,2317.0,741.0,34.6,0.702558001189768,78.98785425101215,0.3198100992662926,24.6,0.0,26.0
17031081500.0,2022-10-21 17:00:00,56,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,24.6,0.0,26.0
17031081800.0,2022-10-21 17:00:00,8,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,24.6,0.0,26.0
17031841900.0,2022-10-21 17:00:00,1,6539.0,114350.0,3530.0,64675.0,3070.0,673.0,23.2,0.5398378957027068,96.09955423476968,0.21921824104234527,24.6,0.0,26.0
17031081600.0,2022-10-21 17:00:00,13,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,24.6,0.0,26.0
17031081000.0,2022-10-21 17:00:00,8,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,24.6,0.0,26.0
17031081700.0,2022-10-21 17:00:00,27,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,24.6,0.0,26.0
17031839100.0,2022-10-21 17:00:00,116,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,24.6,0.0,26.0
17031070300.0,2022-10-21 17:00:00,2,3634.0,145855.0,3254.0,80960.0,2707.0,1487.0,29.1,0.895432030820033,54.445191661062545,0.5493165866272627,24.6,0.0,26.0
17031081201.0,2022-10-21 17:00:00,41,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,24.6,0.0,26.0
17031281900.0,2022-10-21 17:00:00,47,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,24.6,0.0,26.0
17031838300.0,2022-10-21 17:00:00,2,1710.0,95139.0,815.0,29790.0,1055.0,398.0,31.2,0.4766081871345029,74.84924623115577,0.37725118483412323,24.6,0.0,26.0
17031080202.0,2022-10-21 17:00:00,4,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,24.6,0.0,26.0
17031838200.0,2022-10-21 17:00:00,1,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,24.6,0.0,26.0
17031838100.0,2022-10-21 17:00:00,1,1614.0,15755.0,512.0,24340.0,677.0,245.0,45.5,0.31722428748451054,99.34693877551021,0.361890694239291,24.6,0.0,26.0
17031080300.0,2022-10-21 17:00:00,4,4911.0,138173.0,4161.0,102665.0,3717.0,1330.0,31.5,0.8472816127061699,77.19172932330827,0.3578154425612053,24.6,0.0,26.0
17031280100.0,2022-10-21 17:00:00,15,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,24.6,0.0,26.0
17031081100.0,2022-10-21 17:00:00,11,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,24.6,0.0,26.0
17031080201.0,2022-10-21 17:00:00,3,3160.0,91961.0,2611.0,71540.0,2267.0,1004.0,40.0,0.8262658227848101,71.25498007968127,0.44287604764005295,24.6,0.0,26.0
17031833000.0,2022-10-21 17:00:00,3,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,24.6,0.0,26.0
17031841900.0,2022-10-21 16:00:00,7,6539.0,114350.0,3530.0,64675.0,3070.0,673.0,23.2,0.5398378957027068,96.09955423476968,0.21921824104234527,25.2,0.0,25.5
17031081500.0,2022-10-21 16:00:00,49,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,25.2,0.0,25.5
17031281900.0,2022-10-21 16:00:00,39,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,25.2,0.0,25.5
17031080201.0,2022-10-21 16:00:00,2,3160.0,91961.0,2611.0,71540.0,2267.0,1004.0,40.0,0.8262658227848101,71.25498007968127,0.44287604764005295,25.2,0.0,25.5
17031081100.0,2022-10-21 16:00:00,4,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,25.2,0.0,25.5
17031081800.0,2022-10-21 16:00:00,6,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,25.2,0.0,25.5
17031081700.0,2022-10-21 16:00:00,11,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,25.2,0.0,25.5
17031080202.0,2022-10-21 16:00:00,3,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,25.2,0.0,25.5
17031839100.0,2022-10-21 16:00:00,112,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,25.2,0.0,25.5
17031081600.0,2022-10-21 16:00:00,4,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,25.2,0.0,25.5
17031081000.0,2022-10-21 16:00:00,5,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,25.2,0.0,25.5
17031280100.0,2022-10-21 16:00:00,17,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,25.2,0.0,25.5
17031081201.0,2022-10-21 16:00:00,32,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,25.2,0.0,25.5
17031838200.0,2022-10-21 16:00:00,2,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,25.2,0.0,25.5
17031839100.0,2022-10-21 15:00:00,73,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,24.7,0.0,28.1
17031081100.0,2022-10-21 15:00:00,7,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,24.7,0.0,28.1
17031280100.0,2022-10-21 15:00:00,5,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,24.7,0.0,28.1
17031838200.0,2022-10-21 15:00:00,1,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,24.7,0.0,28.1
17031081600.0,2022-10-21 15:00:00,3,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,24.7,0.0,28.1
17031081700.0,2022-10-21 15:00:00,10,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,24.7,0.0,28.1
17031081201.0,2022-10-21 15:00:00,14,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,24.7,0.0,28.1
17031833100.0,2022-10-21 15:00:00,4,7436.0,132391.0,4934.0,119945.0,5019.0,1160.0,34.8,0.6635287789133943,103.40086206896552,0.23112173739788802,24.7,0.0,28.1
17031081500.0,2022-10-21 15:00:00,64,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,24.7,0.0,28.1
17031081800.0,2022-10-21 15:00:00,7,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,24.7,0.0,28.1
17031281900.0,2022-10-21 15:00:00,33,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,24.7,0.0,28.1
17031081800.0,2022-10-21 14:00:00,12,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,23.8,0.0,23.8
17031841900.0,2022-10-21 14:00:00,4,6539.0,114350.0,3530.0,64675.0,3070.0,673.0,23.2,0.5398378957027068,96.09955423476968,0.21921824104234527,23.8,0.0,23.8
17031080202.0,2022-10-21 14:00:00,9,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,23.8,0.0,23.8
17031839100.0,2022-10-21 14:00:00,65,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,23.8,0.0,23.8
17031063302.0,2022-10-21 14:00:00,3,3967.0,81638.0,3408.0,104195.0,3116.0,1916.0,30.5,0.8590874716410386,54.38152400835073,0.6148908857509627,23.8,0.0,23.8
17031081500.0,2022-10-21 14:00:00,44,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,23.8,0.0,23.8
17031031200.0,2022-10-21 14:00:00,2,6359.0,41389.0,3125.0,109635.0,3258.0,1631.0,33.7,0.4914294700424595,67.21949724095647,0.5006138735420503,23.8,0.0,23.8
17031081700.0,2022-10-21 14:00:00,14,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,23.8,0.0,23.8
17031842200.0,2022-10-21 14:00:00,1,3362.0,86250.0,2362.0,58530.0,2317.0,741.0,34.6,0.702558001189768,78.98785425101215,0.3198100992662926,23.8,0.0,23.8
17031833000.0,2022-10-21 14:00:00,2,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,23.8,0.0,23.8
17031081201.0,2022-10-21 14:00:00,20,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,23.8,0.0,23.8
17031280100.0,2022-10-21 14:00:00,10,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,23.8,0.0,23.8
17031838200.0,2022-10-21 14:00:00,4,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,23.8,0.0,23.8
17031281900.0,2022-10-21 14:00:00,41,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,23.8,0.0,23.8
17031841900.0,2022-10-21 13:00:00,1,6539.0,114350.0,3530.0,64675.0,3070.0,673.0,23.2,0.5398378957027068,96.09955423476968,0.21921824104234527,21.3,0.0,22.6
17031839100.0,2022-10-21 13:00:00,61,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,21.3,0.0,22.6
17031081700.0,2022-10-21 13:00:00,12,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,21.3,0.0,22.6
17031081000.0,2022-10-21 13:00:00,1,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,21.3,0.0,22.6
17031081201.0,2022-10-21 13:00:00,19,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,21.3,0.0,22.6
17031081800.0,2022-10-21 13:00:00,5,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,21.3,0.0,22.6
17031838100.0,2022-10-21 13:00:00,1,1614.0,15755.0,512.0,24340.0,677.0,245.0,45.5,0.31722428748451054,99.34693877551021,0.361890694239291,21.3,0.0,22.6
17031837800.0,2022-10-21 13:00:00,7,2627.0,59915.0,597.0,29780.0,1125.0,467.0,31.2,0.22725542443852303,63.768736616702355,0.4151111111111111,21.3,0.0,22.6
17031833000.0,2022-10-21 13:00:00,5,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,21.3,0.0,22.6
17031281900.0,2022-10-21 13:00:00,37,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,21.3,0.0,22.6
17031838200.0,2022-10-21 13:00:00,3,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,21.3,0.0,22.6
17031081500.0,2022-10-21 13:00:00,43,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,21.3,0.0,22.6
17031080300.0,2022-10-21 12:00:00,1,4911.0,138173.0,4161.0,102665.0,3717.0,1330.0,31.5,0.8472816127061699,77.19172932330827,0.3578154425612053,18.7,0.0,25.9
17031281900.0,2022-10-21 12:00:00,48,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,18.7,0.0,25.9
17031030703.0,2022-10-21 12:00:00,1,2947.0,43553.0,2055.0,62075.0,1766.0,955.0,41.8,0.6973193077706142,65.0,0.5407701019252548,18.7,0.0,25.9
17031081500.0,2022-10-21 12:00:00,38,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,18.7,0.0,25.9
17031833100.0,2022-10-21 12:00:00,2,7436.0,132391.0,4934.0,119945.0,5019.0,1160.0,34.8,0.6635287789133943,103.40086206896552,0.23112173739788802,18.7,0.0,25.9
17031839000.0,2022-10-21 12:00:00,2,9209.0,105094.0,6543.0,161625.0,6098.0,1496.0,32.1,0.7105005972418287,108.03810160427807,0.24532633650377172,18.7,0.0,25.9
17031842400.0,2022-10-21 12:00:00,1,3082.0,47669.0,37.0,41505.0,1100.0,413.0,40.9,0.012005191434133679,100.49636803874093,0.37545454545454543,18.7,0.0,25.9
17031081201.0,2022-10-21 12:00:00,21,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,18.7,0.0,25.9
17031280100.0,2022-10-21 12:00:00,5,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,18.7,0.0,25.9
17031081100.0,2022-10-21 12:00:00,2,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,18.7,0.0,25.9
17031839100.0,2022-10-21 12:00:00,59,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,18.7,0.0,25.9
17031838200.0,2022-10-21 12:00:00,5,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,18.7,0.0,25.9
17031081700.0,2022-10-21 12:00:00,7,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,18.7,0.0,25.9
17031480500.0,2022-10-21 12:00:00,2,2939.0,32188.0,357.0,52065.0,1203.0,403.0,38.9,0.12146988771691052,129.19354838709677,0.3349958437240233,18.7,0.0,25.9
17031081600.0,2022-10-21 12:00:00,8,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,18.7,0.0,25.9
17031081800.0,2022-10-21 12:00:00,7,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,18.7,0.0,25.9
17031280100.0,2022-10-21 11:00:00,10,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,15.2,0.0,20.0
17031281900.0,2022-10-21 11:00:00,49,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,15.2,0.0,20.0
17031839100.0,2022-10-21 11:00:00,53,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,15.2,0.0,20.0
17031840300.0,2022-10-21 11:00:00,8,3511.0,50607.0,1682.0,46995.0,1591.0,472.0,38.3,0.4790657932213045,99.56567796610169,0.29666876178504087,15.2,0.0,20.0
17031841900.0,2022-10-21 11:00:00,1,6539.0,114350.0,3530.0,64675.0,3070.0,673.0,23.2,0.5398378957027068,96.09955423476968,0.21921824104234527,15.2,0.0,20.0
17031081700.0,2022-10-21 11:00:00,3,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,15.2,0.0,20.0
17031081500.0,2022-10-21 11:00:00,35,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,15.2,0.0,20.0
17031081600.0,2022-10-21 11:00:00,6,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,15.2,0.0,20.0
17031081000.0,2022-10-21 11:00:00,2,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,15.2,0.0,20.0
17031081201.0,2022-10-21 11:00:00,24,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,15.2,0.0,20.0
17031081201.0,2022-10-21 10:00:00,20,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,13.0,0.0,17.5
17031080201.0,2022-10-21 10:00:00,8,3160.0,91961.0,2611.0,71540.0,2267.0,1004.0,40.0,0.8262658227848101,71.25498007968127,0.44287604764005295,13.0,0.0,17.5
17031081100.0,2022-10-21 10:00:00,3,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,13.0,0.0,17.5
17031081000.0,2022-10-21 10:00:00,4,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,13.0,0.0,17.5
17031280100.0,2022-10-21 10:00:00,9,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,13.0,0.0,17.5
17031160200.0,2022-10-21 10:00:00,3,3023.0,85216.0,2376.0,47305.0,1531.0,300.0,43.9,0.7859741978167384,157.68333333333334,0.1959503592423253,13.0,0.0,17.5
17031839100.0,2022-10-21 10:00:00,30,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,13.0,0.0,17.5
17031281900.0,2022-10-21 10:00:00,55,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,13.0,0.0,17.5
17031081800.0,2022-10-21 10:00:00,9,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,13.0,0.0,17.5
17031833000.0,2022-10-21 10:00:00,4,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,13.0,0.0,17.5
17031081600.0,2022-10-21 10:00:00,3,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,13.0,0.0,17.5
17031081700.0,2022-10-21 10:00:00,7,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,13.0,0.0,17.5
17031081500.0,2022-10-21 10:00:00,27,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,13.0,0.0,17.5
17031280100.0,2022-10-21 09:00:00,20,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,10.0,0.0,17.5
17031838200.0,2022-10-21 09:00:00,1,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,10.0,0.0,17.5
